Loss,Epoch
10.306607760736705,0
2.605267730362885,1
2.5827131583867478,2
2.3923171260167875,3
2.2988641483094687,4
2.276788307577753,5
2.162197979514861,6
2.1299629485820564,7
2.099868482640942,8
1.991939629892559,9
1.973717621982555,10
2.00180077217424,11
1.8606557048800048,12
1.8914919859917878,13
1.793374469746714,14
1.7606623030989372,15
1.7540113695747102,16
1.664979395887736,17
1.6813277144108891,18
1.614009656564659,19
1.6012701332721564,20
1.5579061788671158,21
1.5185865013648177,22
1.5197733838844787,23
1.4644590867754748,24
1.4576188353321435,25
1.380848186247794,26
1.3800464046123389,27
1.3965467015648132,28
1.3608514898268462,29
1.3548256432461312,30
1.206325892978312,31
1.3044787208594935,32
1.1720138359100312,33
1.1620736435017622,34
1.2392361011270367,35
0.9862215358887791,36
0.9090384756741317,37
0.8304802773096372,38
0.8370069247453719,39
0.7634074590014069,40
0.7512303272171703,41
0.7178030945074833,42
0.6348202889380248,43
0.613520351421955,44
0.5366667140360988,45
0.5254551980958875,46
0.4524195607551528,47
0.4791408299999621,48
0.46084815278992325,49
0.44238031618392376,50
0.38914753176043254,51
0.36557130900490314,52
0.36195532565036087,53
0.28056838306719845,54
0.2908252038900047,55
0.32359550719904473,56
0.24750385420096804,57
0.22705486702882802,58
0.23698191351645514,59
0.2373671913186036,60
0.19001005720370984,61
0.24144281954040078,62
0.19629170100890633,63
0.17293692206787636,64
0.1773425482619611,65
0.18106831920206967,66
0.1415894128313131,67
0.1647791307618427,68
0.14807345304707223,69
0.17942564268929936,70
0.11778898485367546,71
0.15228039890949321,72
0.11173621605967989,73
0.09959399769716251,74
0.09149647005507663,75
0.1184253823229462,76
0.1432698339830055,77
0.09928471020445503,78
0.13066495481736795,79
0.10513490677276469,80
0.135897699620246,81
0.10906564592638145,82
0.07344044657880226,83
0.09970206129031203,84
0.0764947287756783,85
0.0857076391284747,86
0.05898641068236027,87
0.08034624903555833,88
0.06806982128707188,89
0.07295675225683329,90
0.07451880410025694,91
0.060020285789189234,92
0.07016714528614483,93
0.06950047243174517,94
0.04761047414722084,95
0.08192818199747058,96
0.11638258956253643,97
0.07131863836310101,98
0.06310802694823048,99
0.09018075969280101,100
0.06375614147654304,101
0.060422513257179775,102
0.08939012284650404,103
0.05549853089425708,104
0.07375115387452394,105
0.07873481463553393,106
0.05237156977323825,107
0.06411144090104601,108
0.0671409178903187,109
0.04978835355259923,110
0.07037267013354098,111
0.07175223294900411,112
0.0890031702614546,113
0.057232805993445185,114
0.0547994427763901,115
0.05687991081947036,116
0.05398059502063716,117
0.05177528448026616,118
0.048656324511035874,119
0.049152306799874805,120
0.05664904753803639,121
0.06866903939200125,122
0.04642995333173545,123
0.055642117354240274,124
0.06092295117023915,125
0.04610756409038981,126
0.06819512135685062,127
0.049823915396309836,128
0.06058912165016365,129
0.045193711604626464,130
0.05734463624205203,131
0.07010921789121087,132
0.04899611267720895,133
0.04609081385361464,134
0.05479418797168525,135
0.04480982373242,136
0.05134888205164716,137
0.06433004313943518,138
0.04460312481223181,139
0.04969112287638956,140
0.09528745084633584,141
0.049797319307806606,142
0.03452869296908546,143
0.04172140005419844,144
0.039640998404552416,145
0.04855800024450548,146
0.06253265277623622,147
0.04831431716511338,148
0.04390198176634512,149
0.0496683121173773,150
0.0439561349337178,151
0.04345592208305428,152
0.046933177432045045,153
0.04283067520506203,154
0.06327385263976908,155
0.05724359900756341,156
0.0633780283809421,157
0.04472440206512,158
0.04234387509243572,159
0.04705033529992126,160
0.043208213558005124,161
0.03701310399078826,162
0.05043890205191245,163
0.04653142488421187,164
0.041530237065555524,165
0.04971480392620189,166
0.05758661531259382,167
0.04756109922065262,168
0.05410910725990004,169
0.062352974482020304,170
0.05154734903515097,171
0.043711522716092174,172
0.03972395487013422,173
0.05156084908591702,174
0.046822692775639066,175
0.04021469473813424,176
0.05755891389762233,177
0.0526211907265528,178
0.057174593672308774,179
0.08079324456664143,180
0.06181982545861844,181
0.05585331736167338,182
0.05301015205038807,183
0.04880718115932223,184
0.03920527281372271,185
0.07740586741252498,186
0.04491085186866788,187
0.0462631273817572,188
0.04643880267742687,189
0.04358827466141585,190
0.0601973752311045,191
0.045456641279716256,192
0.03742049908201979,193
0.04745937988136435,194
0.05483029919418642,195
0.05797294206837492,196
0.04471772325610298,197
0.04647846854443851,198
0.06296146933921351,199
