Loss,Epoch
5.501588745647684,0
2.835173380954186,1
2.071867132125913,2
1.8717277742102933,3
1.6837552096837622,4
1.5851599586284375,5
1.4917834119113815,6
1.4328431504614212,7
1.3794166919825328,8
1.3385812133321981,9
1.3119563118880972,10
1.3130105408408759,11
1.23502433071356,12
1.2090413304393555,13
1.1571387320070925,14
1.1265832712430783,15
1.0966089284023666,16
1.0595076499540177,17
1.0347392811342273,18
1.009262409051666,19
0.980480730457379,20
0.9488141560341086,21
0.9076887037976623,22
0.872411721159735,23
0.8306659774859543,24
0.7986404693416317,25
0.7770025492324244,26
0.7340781309491838,27
0.7255268266515049,28
0.6773108753859235,29
0.6545387119664561,30
0.6319910462021523,31
0.6103539598529296,32
0.5812978213248046,33
0.5516067821808788,34
0.539453620934273,35
0.5281728665770777,36
0.5049466477216357,37
0.49034607080776066,38
0.4655845104276067,39
0.4618952621222305,40
0.435961038341074,41
0.4276948113785223,42
0.41870812614403113,43
0.4001751766561547,44
0.39429484161040973,45
0.38848327624294765,46
0.3699280323598848,47
0.3648618872151198,48
0.3482867584318456,49
0.3515172007415072,50
0.3445595773341863,51
0.33867041817139787,52
0.3364924944632346,53
0.33331464308187786,54
0.3200321557081264,55
0.3190852503632874,56
0.31038325235171393,57
0.30721329789980295,58
0.29829695527358435,59
0.2956687708568695,60
0.29746132829914923,61
0.2875245840281553,62
0.29331214422993646,63
0.2831514207527156,64
0.2826172628956835,65
0.2740084908311934,66
0.27445617632087693,67
0.26731967342460095,68
0.2665559040749317,69
0.27857782446857915,70
0.2589377640648876,71
0.2792099264767164,72
0.2627937329880646,73
0.26396238252215676,74
0.24678272805402957,75
0.2595094181168491,76
0.265224498041603,77
0.25850786737945225,78
0.2596898377370423,79
0.2446646639348372,80
0.256332526664676,81
0.2581517176173837,82
0.2553588352058931,83
0.2518764392036916,84
0.2479582519896919,85
0.24525615231841422,86
0.24835174636024496,87
0.23759181740815224,88
0.23970261836410178,89
0.25785871556081125,90
0.2404847103778435,91
0.24445313816447087,92
0.24557604800071328,93
0.24375350244552887,94
0.2416974175530855,95
0.23694183123405174,96
0.2292569372231317,97
0.2385265944606584,98
0.23696543243439758,99
0.2310578046447557,100
0.22953936913529474,101
0.24008059623124806,102
0.2316282293223359,103
0.22560073303349334,104
0.23423866219246936,105
0.2244132490128355,106
0.23236504790689938,107
0.23548826161781541,108
0.23247104363463572,109
0.2316677978076517,110
0.22412120557778403,111
0.23269590870250978,112
0.22744293205316185,113
0.2261149047080742,114
0.22690518265661527,115
0.2375919220640379,116
0.2168369987345946,117
0.21610252425084106,118
0.2159302416078918,119
0.21942285569313238,120
0.2306060556255643,121
0.21625485004442732,122
0.2194943776320847,123
0.22204781680479838,124
0.22263901846488113,125
0.21664458828146957,126
0.22399737495843255,127
0.2147579296584934,128
0.21828502316570952,129
0.20815676100352,130
0.21479107136659495,131
0.2192075206800495,132
0.2082577728978394,133
0.2076763160469587,134
0.22098313961559168,135
0.2123780029056513,136
0.21892671887774753,137
0.21545777730453197,138
0.21462316738913204,139
0.2050408028313876,140
0.219354353549764,141
0.21801388241431635,142
0.2202589018961124,143
0.21348370465895403,144
0.20773528442930078,145
0.2005465171035484,146
0.21540953475705651,147
0.20718275663940727,148
0.20741981749549088,149
0.2095106447977788,150
0.2040857504719816,151
0.2035452968814908,152
0.21665174342558513,153
0.2150222553164148,154
0.20995878876970553,155
0.20193368395614197,156
0.20577016690998431,157
0.20323007350639843,158
0.21194020466274008,159
0.20193489075488294,160
0.1991955362512823,161
0.21170511296557268,162
0.20583649444610566,163
0.2043631629365713,164
0.21792207935067545,165
0.20456617611372258,166
0.19807373368136033,167
0.1975825052717915,168
0.2073159211260431,169
0.2069026091257515,170
0.20492166615641483,171
0.20659455292098358,172
0.1990451356419898,173
0.20059797062974452,174
0.20087282539671644,175
0.19818767987649002,176
0.20433622879712174,177
0.20083776432210984,178
0.21424530057803445,179
0.19165419864818414,180
0.20544717891518113,181
0.19892611118305065,182
0.1988586461685998,183
0.2053949471677432,184
0.20995949221598675,185
0.1922957045133309,186
0.20754403079790837,187
0.19905474389214878,188
0.19828911978856226,189
0.19719082137088642,190
0.19906716299293292,191
0.20126861057308554,192
0.19075061937036644,193
0.19997847930092336,194
0.1951287187936018,195
0.19728296042165105,196
0.19393190391876203,197
0.19604610066975245,198
0.19920957742778161,199
